Rank,Handle,Score,Problems Solved
239,IkunTeddy,3770.0,6
239,BurningBear,3770.0,6
242,Per12345,3769.0,6
242,AgOH,3769.0,6
242,hjh123445,3769.0,6
245,bezdarn0st,3768.0,6
245,Atuer,3768.0,6
245,vaiibhav75,3768.0,6
248,rlidon2006,3766.0,6
248,E1e3_,3766.0,6
248,rivenboom,3766.0,6
251,s210083,3765.0,6
251,ahmed.elbakly,3765.0,6
253,karthi222528,3764.0,6
253,daud04,3764.0,6
253,Mradul2004,3764.0,6
256,cyfmd,3763.0,6
257,Manav_Shah24,3762.0,6
258,twoplusthree,3761.0,6
259,the_last_smilodon,3760.0,6
260,xiao_xiaoxiao,3758.0,6
261,hjc452666,3757.0,6
262,Dedibeat,3756.0,6
263,XiaoTieLa,3754.0,6
264,RevyChan,3753.0,6
265,MmusoM,3752.0,6
266,Ahmed_Abdelmegeed,3749.0,6
267,Schrodinger_Bit,3748.0,6
268,denk,3747.0,6
268,shnurok,3747.0,6
270,r57shell,3746.0,6
270,wuyuetong,3746.0,6
272,Misaka16172,3745.0,6
272,didi123,3745.0,6
274,micho,3743.0,6
274,tkrawczy,3743.0,6
276,SteveBro,3742.0,6
277,fengsongquan,3741.0,6
278,KeylimeZero,3739.0,6
279,flying_saucer,3738.0,6
280,BoltzZ,3737.0,6
281,LYYlyyluyuyang,3734.0,6
282,supperpiggy,3733.0,6
282,luogu_official_alts,3733.0,6
284,Mysterious109,3732.0,6
284,Goku__,3732.0,6
284,RandomBee,3732.0,6
287,slcx,3731.0,6
288,989,3730.0,6
289,Handlebred,3729.0,6
289,54MU31,3729.0,6
289,ahmedfouadnew,3729.0,6
292,RomRomBhaiyo,3728.0,6
293,TryingToBeEnough,3727.0,6
293,AKesss,3727.0,6
295,X_F_H,3726.0,6
296,sloppy_coder,3725.0,6
296,jsczzjh,3725.0,6
296,FLY_lai,3725.0,6
299,Hectorungo_18,3724.0,6
300,YYZ20101208jason,3722.0,6
301,HHHashmap,3721.0,6
301,woohyun_jng,3721.0,6
303,JakovJ,3720.0,6
304,2024K,3719.0,6
305,6T_T6,3718.0,6
305,truebqccq,3718.0,6
307,Al-Hassan_Mohamed,3716.0,6
308,HY_Spark,3715.0,6
308,Ri_Nai,3715.0,6
308,December456,3715.0,6
311,_greedy,3714.0,6
311,mustard_with_fries69420,3714.0,6
313,_Duck_Dot_Dot_Happy,3711.0,6
313,MoRanFirstWife,3711.0,6
315,bebera,3710.0,6
316,lyongwolf,3709.0,6
316,GGapa,3709.0,6
318,Raretet,3707.0,6
319,Nt_Yester,3705.0,6
320,bluerar,3704.0,6
321,Youquderen,3703.0,6
321,zenglx,3703.0,6
321,zc_li,3703.0,6
324,Neev4321,3702.0,6
325,zouguangchen,3701.0,6
325,BiggestOtaku,3701.0,6
327,simona1230,3699.0,6
327,myy04,3699.0,6
327,Univmemor_N,3699.0,6
330,hubbya,3698.0,6
330,matouzouken,3698.0,6
332,.-__-.,3697.0,6
333,kou_kou_kou,3696.0,6
334,heavenly_principles,3695.0,6
334,Ojasva11,3695.0,6
336,ntKhai384,3694.0,6
337,ASIXER,3693.0,6
338,hulm,3692.0,6
338,msm17,3692.0,6
338,ThirteenFrames,3692.0,6
338,Leanne,3692.0,6
338,Prerak_7108,3692.0,6
343,LAODIE,3691.0,6
343,henry192511,3691.0,6
343,qwertim,3691.0,6
343,frederikvase,3691.0,6
347,Sin_Watt,3688.0,6
347,blykraft,3688.0,6
349,jiamengtong,3687.0,6
349,Ansori,3687.0,6
349,AlishaK,3687.0,6
349,TrimskyFun,3687.0,6
353,xmucp,3686.0,6
354,og.kostya,3682.0,6
354,WORTH,3682.0,6
356,Zeeman01,3681.0,6
357,Leftist_G,3680.0,6
357,JJaewon,3680.0,6
357,evil_rage,3680.0,6
360,2750884426,3679.0,6
360,SubhajeetLahiri,3679.0,6
360,pavocristatus,3679.0,6
363,azure-,3678.0,6
364,Modar_Ali,3677.0,6
364,luohanning,3677.0,6
366,ZnPdCo,3675.0,6
367,baka24,3674.0,6
367,muel_imj,3674.0,6
367,TRErnD,3674.0,6
370,dragonoverlord3000,3672.0,6
371,Lolboyyyy,3670.0,6
371,H_9,3670.0,6
373,154051,3669.0,6
374,Vandaro,3668.0,6
374,Kiss-Shot,3668.0,6
376,sharmajii7,3667.0,6
377,unknowncoder_4_9,3666.0,6
378,Wangminhao,3664.0,6
378,dengchengyu,3664.0,6
378,nb29122005,3664.0,6
381,Asedwai,3663.0,6
382,panyifan2021,3662.0,6
383,betterthanyournext,3660.0,6
383,Chifwin,3660.0,6
385,abhijeet15348,3659.0,6
386,AkramElOmrani,3658.0,6
386,godeliscomplete,3658.0,6
388,_Filya_,3657.0,6
388,Nksp,3657.0,6
390,torus711,3655.0,6
390,Shivansh0809,3655.0,6
392,Alireza,3653.0,6
393,hhjk,3652.0,6
394,scy_alicization,3649.0,6
395,Magnet1c,3648.0,6
396,NegativeElo,3646.0,6
396,megaminion,3646.0,6
398,AquariusZhao,3644.0,6
399,liveworldlike,3643.0,6
399,Jealous,3643.0,6
399,aeiouaoeiu,3643.0,6
402,xxx.ego,3641.0,6
403,czq_,3640.0,6
403,Pashechka,3640.0,6
405,yaya,3639.0,6
406,nazmulnns2066,3636.0,6
406,ninjacoder2209,3636.0,6
408,umimel,3635.0,6
409,bjjvsrjjt,3634.0,6
410,PK__CODER,3633.0,6
411,LNBYN,3632.0,6
411,MisQo,3632.0,6
413,Xiaobaibubai,3631.0,6
413,chenyifan37,3631.0,6
415,Kratos_GoW,3630.0,6
416,din2009siuc,3629.0,6
416,hiteshmaurya,3629.0,6
416,Folka,3629.0,6
416,Somecat_W,3629.0,6
416,hyhcnzjsx,3629.0,6
421,liaozixuan,3628.0,6
421,Sacharlemagne,3628.0,6
421,liujg,3628.0,6
424,1729_prism,3626.0,6
424,rishabhluv,3626.0,6
424,zhangjiale,3626.0,6
427,Code_quantum,3624.0,6
427,MintCat,3624.0,6
429,gyuzacha,3623.0,6
429,LionSoCool,3623.0,6
431,emmoy,3622.0,6
432,vedantjain29,3620.0,6
433,Wicked_Fish,3617.0,6
434,DragosCB,3616.0,6
434,nuyoah007,3616.0,6
434,ShootingStar33,3616.0,6
437,AdletV2,3615.0,6
437,5phInX,3615.0,6
439,sangshang,3614.0,6
439,TheMaysan,3614.0,6
441,lsr123456789,3612.0,6
441,Satsuki,3612.0,6
443,aditya_neer,3609.0,6
443,gty314159,3609.0,6
443,Thalisson_Alves,3609.0,6
446,presento,3608.0,6
446,DarksideForChen,3608.0,6
448,yuanzhenxuan,3607.0,6
449,raresh30,3606.0,6
449,jiguangxx,3606.0,6
451,_XU_,3605.0,6
451,ColobocCodeforces,3605.0,6
453,spare_faiz,3604.0,6
454,Pazur2015,3603.0,6
454,Partiali,3603.0,6
456,karansrivastava,3601.0,6
457,_Urek_Mazino_,3600.0,6
458,null0124,3597.0,6
459,WH_whm,3596.0,6
460,anythingwillwork,3595.0,6
461,newfiles-codeforces,3594.0,6
462,Raul2008487,3593.0,6
463,sususiesss,3591.0,6
464,Jarvis_Z,3590.0,6
465,x1aoH,3589.0,6
466,Alumin1um,3587.0,6
466,liujize,3587.0,6
468,simplesheep03,3585.0,6
468,susanthenerd,3585.0,6
470,ZeoCool,3584.0,6
471,M0N,3583.0,6
471,Triump_0112,3583.0,6
473,Swayyyy,3582.0,6
474,Syrus,3580.0,6
474,JerryMao,3580.0,6
474,bu_fan3,3580.0,6
477,vatsal_04,3579.0,6
478,Idam,3575.0,6
478,ShikiShiki_XMS-215,3575.0,6
480,Kladrr,3574.0,6
481,Euphoria_07,3573.0,6
481,NUAA_is_garbage,3573.0,6
483,zengziquan,3572.0,6
484,zhangtinghe,3571.0,6
485,Its_Saikat_19,3570.0,6
486,Chris_Black,3569.0,6
487,CoderSubhash,3568.0,6
488,lizeyu2008,3567.0,6
488,LittleMoon,3567.0,6
490,guanyongcheng,3566.0,6
491,RayhanSefat1332,3565.0,6
491,idontknow233,3565.0,6
493,Aaron_luomiao,3564.0,6
494,EntityPlantt,3563.0,6
495,1234567st,3560.0,6
495,Rkatsiteli,3560.0,6
497,Bob,3559.0,6
497,jose_vales,3559.0,6
497,RSAMSD,3559.0,6
500,Rumors,3558.0,6
501,mahmoud13,3557.0,6
501,_101111_,3557.0,6
503,Micro_Sun,3556.0,6
504,Pandora1139,3555.0,6
504,Jiangnan111,3555.0,6
506,Narayan__nl,3554.0,6
506,m.arush,3554.0,6
506,ananydhamija507,3554.0,6
506,cuiruilin2023,3554.0,6
510,Djangle162857,3552.0,6
511,OME_,3550.0,6
511,shigetora,3550.0,6
511,RetiredForNow,3550.0,6
514,woodie_0063,3548.0,6
515,eklavya_k,3544.0,6
516,AlephNullams2008,3543.0,6
517,2088143922,3542.0,6
518,LZiK,3541.0,6
519,Endeavors,3537.0,6
520,Plato,3536.0,6
520,wazy233,3536.0,6
520,close_enough,3536.0,6
523,2020zym,3535.0,6
523,Rafat_Kabir,3535.0,6
523,willwin,3535.0,6
526,tommy_code1,3533.0,6
526,dandan_like_bawi,3533.0,6
528,Gzuh-k,3532.0,6
529,rewq,3531.0,6
529,rev_retah,3531.0,6
531,2020wty,3530.0,6
532,hnust_huangjiaxing,3528.0,6
533,Timosh,3527.0,6
534,awolfloveapple,3526.0,6
535,usnabi,3525.0,6
535,threebody1,3525.0,6
537,bhavya_rajdev,3524.0,6
538,Nuyoah-Yan,3522.0,6
539,HUXIANGYU_official,3521.0,6
539,kian2009,3521.0,6
541,tanishq2,3520.0,6
541,Waseem-Mustak,3520.0,6
543,mkkkkkkkk,3519.0,6
544,lad1chka,3518.0,6
544,FXLY_awa,3518.0,6
544,ace01,3518.0,6
547,MengKL,3517.0,6
547,shaygeko,3517.0,6
547,Sceneqwq,3517.0,6
547,thegreaisthis,3517.0,6
551,QweQer,3516.0,6
551,Random_3652,3516.0,6
553,panchangamakhil,3515.0,6
553,yuyc,3515.0,6
553,thehvd3,3515.0,6
556,pyk278107,3512.0,6
556,zhuchenyao,3512.0,6
558,niugnep,3508.0,6
558,HoriaB,3508.0,6
560,Persona_owl,3507.0,6
561,QwQ_zlw,3506.0,6
562,xyfern,3505.0,6
563,xjmxjm,3504.0,6
564,ImReallyNotANoorik,3501.0,6
564,juruo_hjr,3501.0,6
566,moradiya84,3500.0,6
567,Dovish,3497.0,6
567,wuhuqifeiwuhuqifei,3497.0,6
569,clubpenguinfan,3496.0,6
570,yinpeichu2021,3495.0,6
571,Ryan_Gosling_Meatrider,3493.0,6
571,kevaljain,3493.0,6
573,CuteWhite,3492.0,6
574,balandior,3490.0,6
575,Zeyush,3489.0,6
575,nermin,3489.0,6
575,CY_YH,3489.0,6
578,dragoonSlayer,3488.0,6
579,gandiva0,3486.0,6
580,AtomFirst,3485.0,6
581,starburst_stream,3484.0,6
581,abhijith88,3484.0,6
583,pretty_kitty,3483.0,6
584,kiwi_1,3482.0,6
585,anonymous217,3481.0,6
586,insrt_username,3480.0,6
586,Eason9002,3480.0,6
588,tl_xujiayi,3479.0,6
589,guoshujin20090423,3478.0,6
590,Rony_21,3477.0,6
591,4927618350,3476.0,6
592,FangYifan,3474.0,6
593,XYSND,3473.0,6
593,AGRAZ,3473.0,6
593,Abhi8803,3473.0,6
596,lockdown,3472.0,6
597,2288,3470.0,6
597,none_zero,3470.0,6
597,sparsh_16,3470.0,6
597,Hyffff,3470.0,6
601,SambhavJain,3469.0,6
601,nikoro256,3469.0,6
603,SamueleVid,3464.0,6
604,Mitansh_k01,3463.0,6
605,cr1515,3459.0,6
605,AsiansNextDoor,3459.0,6
607,lightning_eagle,3457.0,6
607,beyondpluto,3457.0,6
609,-ChunChunMaru-,3456.0,6
609,tianbincheng,3456.0,6
609,Lucky7,3456.0,6
609,Sy1vester,3456.0,6
613,X0rpr1se,3454.0,6
613,Babir,3454.0,6
613,Rupayan36,3454.0,6
616,KeYuR279,3453.0,6
617,wjq1234567,3452.0,6
618,XiaoSuan250,3450.0,6
619,SiRBruce,3448.0,6
620,nisritha35,3446.0,6
621,Cdog-at,3445.0,6
622,GYPplus,3444.0,6
623,yitien0705,3443.0,6
624,liujiaxi123456,3441.0,6
624,violetctl39,3441.0,6
624,juruoA,3441.0,6
627,belgianbot,3439.0,6
628,liuruiyu,3437.0,6
629,blankKyo,3436.0,6
629,xing_yao,3436.0,6
629,nathan_higgs,3436.0,6
632,codefforces,3435.0,6
632,Gaurav1,3435.0,6
634,Ashidaka,3434.0,6
635,rockstar_an,3433.0,6
636,RaduM,3432.0,6
637,harshkriplani003,3430.0,6
638,M_SQRT,3428.0,6
638,svinidla,3428.0,6
640,im.priyansh,3427.0,6
640,Ronak1808,3427.0,6
642,mostly.optimistic,3426.0,6
642,trenin173,3426.0,6
644,__harp,3425.0,6
645,Guitar_Jasmine,3423.0,6
646,Prasham,3420.0,6
646,d1mk,3420.0,6
648,fshp971,3419.0,6
648,sugar.nova,3419.0,6
648,caiwen,3419.0,6
651,pRaVsha,3418.0,6
652,Yzn12,3417.0,6
652,najdorfSicilian,3417.0,6
654,HCMUS-HQHuy,3416.0,6
655,SidharthSura,3414.0,6
656,KuzlyaevNikita,3413.0,6
656,NoLove,3413.0,6
656,qianchen01,3413.0,6
656,kibr,3413.0,6
656,nheb_nwali_ahmer,3413.0,6
656,Fly37510,3413.0,6
662,alex2262alexander,3408.0,6
663,expertcoderhk,3407.0,6
663,IceWolf898,3407.0,6
663,Wt_vic,3407.0,6
663,Morsan,3407.0,6
667,Ss1TNFS,3406.0,6
668,sishenzhimu,3405.0,6
669,Whswhs,3403.0,6
670,Monis_Azarus,3401.0,6
670,Ryuga_,3401.0,6
670,jkb_gryz,3401.0,6
673,Cras0432,3399.0,6
673,yusuf12360,3399.0,6
675,dniF,3398.0,6
675,Ianis,3398.0,6
675,Sigh,3398.0,6
675,utshab1618,3398.0,6
675,ZRZxiaohao,3398.0,6
680,kyuukyuusha,3397.0,6
680,yzjtxdy,3397.0,6
680,Ayo__,3397.0,6
683,yarorekiw,3396.0,6
684,GlebKosachov,3395.0,6
684,yingchengjie,3395.0,6
686,ztytql,3393.0,6
687,liuziqin,3392.0,6
688,err_NO,3391.0,6
688,t1r3d_,3391.0,6
688,Twits,3391.0,6
691,harshith_04,3390.0,6
692,gardenbetweens,3389.0,6
692,SkibidiPilav,3389.0,6
692,AnanasBanan,3389.0,6
692,devansh789,3389.0,6
692,Priyanshu.Rmn,3389.0,6
697,traitor,3387.0,6
697,wlaten,3387.0,6
697,Maburb,3387.0,6
700,amineriwa,3386.0,6
701,MINO1,3385.0,6
701,Jack.YT,3385.0,6
703,RedStone,3384.0,6
703,Utsav82,3384.0,6
703,User149162536,3384.0,6
706,WuMin4,3383.0,6
706,Jayket,3383.0,6
708,TankYoung,3382.0,6
709,Kaederei,3381.0,6
710,winter_2521,3380.0,6
710,xiaoxiaobaozi,3380.0,6
710,vvarexx,3380.0,6
713,Toxiccht,3379.0,6
714,Good_Handle,3378.0,6
714,Ra_ist,3378.0,6
716,whe961,3377.0,6
716,chabchoub,3377.0,6
718,vmb.,3376.0,6
719,AmazingL,3375.0,6
719,samir4ik,3375.0,6
721,CruiseY,3374.0,6
722,Nonoze,3373.0,6
722,niklas.mohrin,3373.0,6
724,akshil_ahuja,3370.0,6
725,siugi,3369.0,6
725,tmarcinkevicius,3369.0,6
727,Cheeseman,3368.0,6
728,Duv,3367.0,6
728,aastik231205,3367.0,6
728,Assembly_line,3367.0,6
731,mcuadros,3366.0,6
731,aksharma.nsut,3366.0,6
733,TonicJoker,3363.0,6
733,yud08,3363.0,6
735,k_mkreddy,3362.0,6
735,SaltyDonut,3362.0,6
737,shdut0901,3360.0,6
738,sarvesh_87,3359.0,6
738,ASB_,3359.0,6
740,dhruv-.-pasricha,3358.0,6
741,9756,3357.0,6
742,_lcy_,3353.0,6
743,JudgerYang,3352.0,6
744,hanage,3351.0,6
744,_iwbcm,3351.0,6
746,docxtkxd,3350.0,6
747,kibai,3349.0,6
747,jtf_cloak,3349.0,6
749,Umiyuri,3348.0,6
750,mapIe,3347.0,6
751,Lithanium,3346.0,6
752,MahnoButItsNoob,3345.0,6
752,Gaomer,3345.0,6
754,Nium2024,3344.0,6
755,number1729,3343.0,6
756,ShowUp,3342.0,6
756,CGemmy,3342.0,6
758,xooks,3341.0,6
759,yuhangliu1224,3340.0,6
760,akshitnandan,3338.0,6
761,ikun_ac,3335.0,6
762,Abuster147,3333.0,6
762,_ntmin,3333.0,6
764,the_biggest_egoist,3331.0,6
764,igoroogle,3331.0,6
766,IcarusII,3330.0,6
766,61408,3330.0,6
768,nicnaknic,3327.0,6
768,xiaohuzai,3327.0,6
768,vrangr,3327.0,6
768,bs_commander,3327.0,6
772,coldwind9029,3323.0,6
772,jiaxingCookie,3323.0,6
772,bai_shan,3323.0,6
772,Anqui,3323.0,6
776,RernaG,3319.0,6
777,XiaoMo247,3318.0,6
777,YudoTLE,3318.0,6
779,a.loboda,3317.0,6
780,britishcat,3316.0,6
781,jastaway,3315.0,6
782,ty_ak,3314.0,6
783,lcx2007,3312.0,6
784,Skillful_Wanderer,3307.0,6
784,nipunnohria2016,3307.0,6
784,plinck,3307.0,6
787,explorerxx,3305.0,6
788,wtc,3304.0,6
788,KisuraOP,3304.0,6
790,shinhuichan,3303.0,6
791,Rom_Bog,3301.0,6
791,sidlad,3301.0,6
793,2730883287,3300.0,6
794,dakshmv14,3297.0,6
794,namanbhardwaj1454,3297.0,6
794,H_ZzZzZ,3297.0,6
797,KFPanda,3296.0,6
797,evilboy_,3296.0,6
799,Pocochuk,3295.0,6
800,milet,3293.0,6
800,bycicle,3293.0,6
800,Lackofgod,3293.0,6
800,JAC_Sadi,3293.0,6
804,GongKai,3291.0,6
804,Heartquake,3291.0,6
804,kartik__sethi,3291.0,6
807,-0.31,3290.0,6
808,Ludissey,3289.0,6
809,User0069,3288.0,6
810,APTX-4869,3287.0,6
810,Drimpossible,3287.0,6
812,2497201210,3284.0,6
813,zhichenlin,3281.0,6
813,Seyyed_Mojtaba_Mortazavi,3281.0,6
815,Mahesh11,3280.0,6
816,Malhar_17,3279.0,6
816,cse220001042,3279.0,6
818,Zeoy,3278.0,6
819,sckrt,3277.0,6
820,Srginit286,3276.0,6
821,baizehao,3275.0,6
822,huangxi,3274.0,6
823,wadeda,3271.0,6
823,Amdadul,3271.0,6
825,shengZzz,3270.0,6
826,Ether13,3269.0,6
827,Qcfff,3268.0,6
828,huang_shenrui,3267.0,6
828,4.5Tatami,3267.0,6
830,jayantjha1109,3266.0,6
831,cowthecow,3264.0,6
831,lxg_swrz,3264.0,6
833,aczzzccc,3263.0,6
833,sohith03,3263.0,6
835,naved2469,3262.0,6
836,Amao_Fox,3261.0,6
837,Mary-_-Bogdanova,3260.0,6
838,idontneedaman,3259.0,6
838,Filikec,3259.0,6
840,Mr.BlueSky,3258.0,6
841,ashwat_thama,3257.0,6
842,Kumarfeldspar,3256.0,6
843,placement_practise,3255.0,6
843,Ostrich888,3255.0,6
845,adiydvv,3253.0,6
846,LightSky,3250.0,6
847,edwardmh,3249.0,6
847,Fan.,3249.0,6
849,Duanzishou134,3245.0,6
850,elegy__,3243.0,6
851,jr_star,3241.0,6
852,aditya_108,3240.0,6
852,Misa-Misa,3240.0,6
852,m_m_d_,3240.0,6
855,FBW2010,3237.0,6
855,ghoshh__,3237.0,6
855,wincat,3237.0,6
858,jyy1101,3236.0,6
859,ikarty,3235.0,6
859,more-cheese123,3235.0,6
861,PiscesDream,3234.0,6
862,trp_hy,3233.0,6
862,dr.doom007,3233.0,6
862,K8He,3233.0,6
865,chicken_BONg_,3231.0,6
865,zyf54088,3231.0,6
867,lakkimsettisreyas,3229.0,6
868,jsxheng,3227.0,6
868,TheShelbyCoder,3227.0,6
870,Durandal02,3223.0,6
871,justin_g_20,3220.0,6
872,levelOneTraining,3215.0,6
873,ghost_9,3213.0,6
873,-Yadan,3213.0,6
873,BraveBeter,3213.0,6
876,Ruthvik2835,3212.0,6
877,gsn531,3210.0,6
877,abner_vidal,3210.0,6
879,dxquan,3207.0,6
880,DiruiXiao,3206.0,6
880,Ahmedmadbouly186,3206.0,6
882,Sahu_1402,3205.0,6
882,Redpanda_x,3205.0,6
884,Vibhor_Gupta,3202.0,6
